not classified	0.39622641509433965
Alphaproteobacteria	0.3584905660377358
Gammaproteobacteria	0.09433962264150944
Actinobacteria	0.05660377358490566
Thermoleophilia	0.03773584905660377
Chitinophagia	0.03773584905660377
Deltaproteobacteria	0.018867924528301886
