contig_1338	4
contig_1339	14
contig_134	3
contig_1340	0
contig_1341	2
contig_1342	11
contig_1343	14
contig_1344	18
contig_1345	7
contig_1346	13
contig_1347	7
contig_1348	4
contig_1349	4
contig_135	13
contig_1350	1
contig_1351	15
contig_1352	0
contig_1353	10
contig_1354	12
contig_1355	10
contig_1356	6
contig_1357	2
contig_1358	14
contig_1359	10
contig_136	10
contig_1360	1
contig_1361	2
contig_1362	11
contig_1363	4
contig_1364	14
contig_1365	3
contig_1366	2
contig_1367	18
contig_1368	16
contig_1369	0
contig_137	3
contig_1370	2
contig_1371	10
contig_1372	7
contig_1373	5
contig_1374	11
contig_1375	7
contig_1376	19
contig_1377	19
contig_1378	1
contig_1379	19
contig_138	12
contig_1380	15
contig_1381	1
contig_1382	0
contig_1383	13
contig_1384	13
contig_1385	8
contig_1386	19
contig_1387	14
contig_1388	13
contig_1389	15
contig_139	12
contig_1390	14
contig_1391	10
contig_1392	10
contig_1393	12
contig_1394	2
contig_1396	18
contig_1397	0
contig_1398	1
contig_1399	12
contig_14	14
contig_140	14
contig_1400	4
contig_1401	4
contig_1402	18
contig_1403	7
contig_1404	6
contig_1405	12
contig_1406	19
contig_1407	1
contig_1408	19
contig_1409	5
contig_141	2
contig_1410	5
contig_1411	5
contig_1412	1
contig_1413	18
contig_1414	5
contig_1416	8
contig_1418	5
contig_1419	4
contig_142	10
contig_1420	3
contig_1421	2
contig_1422	7
contig_1423	4
contig_1424	10
contig_1425	5
contig_1426	1
contig_1427	17
contig_1428	3
contig_1429	4
contig_143	10
contig_1430	4
contig_1431	13
contig_1432	2
contig_1433	12
contig_1434	4
contig_1435	1
contig_1436	14
contig_1437	4
contig_1438	10
contig_1439	2
contig_144	0
contig_1440	13
contig_1441	0
contig_1442	1
contig_1443	2
contig_1444	2
contig_1445	0
contig_1446	19
contig_1447	10
contig_1448	11
contig_1449	1
contig_145	18
contig_1450	19
contig_1451	13
contig_1452	14
contig_1453	2
contig_1454	3
contig_1455	7
contig_1456	5
contig_1457	11
contig_1458	19
contig_1459	12
contig_146	11
contig_1460	13
contig_1461	2
contig_1462	5
contig_1463	14
contig_1464	2
contig_1465	7
contig_1466	4
contig_1467	15
contig_1468	14
contig_1469	4
contig_147	11
contig_1470	1
contig_1471	5
contig_1472	2
contig_1473	13
contig_1474	17
contig_1475	2
contig_1476	4
contig_1477	5
contig_1478	5
contig_1479	1
contig_148	3
contig_1480	14
contig_1481	18
contig_1482	16
contig_1483	18
contig_1484	12
contig_1485	18
contig_1486	14
contig_1487	6
contig_1488	12
contig_1489	12
contig_149	11
contig_1490	18
contig_1491	14
contig_1492	12
contig_1493	14
contig_1494	5
contig_1495	1
contig_1496	4
contig_1497	4
contig_1498	13
contig_1499	12
contig_15	5
contig_150	19
contig_1500	1
contig_1501	11
contig_1502	19
contig_1503	6
contig_1504	7
contig_1505	11
contig_1507	1
contig_1508	10
contig_1509	18
contig_151	5
contig_1510	3
contig_1511	11
contig_1512	13
contig_1513	17
contig_1514	5
contig_1515	5
contig_1516	1
contig_1517	11
contig_1518	4
contig_1519	12
contig_152	10
contig_1520	18
contig_1521	4
contig_1522	1
contig_1523	17
contig_1524	5
contig_1525	19
contig_1526	2
contig_1527	4
contig_1528	5
contig_1529	1
contig_153	3
contig_1530	2
contig_1531	13
contig_1532	8
contig_1533	12
contig_1534	1
contig_1535	10
contig_1536	11
contig_1537	18
contig_1538	5
contig_1539	10
contig_154	12
contig_1540	4
contig_1541	14
contig_1542	18
contig_1543	11
contig_1544	12
contig_1545	5
contig_1546	12
contig_1547	11
contig_1548	3
contig_1549	6
contig_155	19
contig_1550	2
contig_1551	18
contig_1552	1
contig_1553	1
contig_1554	18
contig_1555	2
contig_1556	2
contig_1557	14
contig_1558	11
contig_1559	18
contig_156	19
contig_1560	1
contig_1561	6
contig_1562	14
contig_1563	5
contig_1564	5
contig_1565	13
contig_1566	16
contig_1567	13
contig_1568	10
contig_1569	5
contig_157	9
contig_1570	3
contig_1571	11
contig_1572	3
contig_1573	1
contig_1574	13
contig_1575	5
contig_1576	7
contig_1577	3
contig_1578	3
contig_1579	6
contig_158	17
contig_1580	18
contig_1581	5
contig_1582	14
contig_1583	13
contig_1584	10
contig_1585	14
contig_1586	2
contig_1587	11
contig_1588	18
contig_1589	14
contig_159	13
contig_1590	7
contig_1591	4
contig_1592	7
contig_1594	18
contig_1595	7
contig_1596	19
contig_1597	1
contig_1598	12
contig_1599	1
contig_16	5
contig_160	14
contig_1600	14
contig_1601	2
contig_1602	10
contig_1604	18
contig_1605	5
contig_1606	12
contig_1608	11
contig_1609	18
contig_161	16
contig_1610	19
contig_1611	12
contig_1612	19
contig_1613	11
contig_1614	5
contig_1615	1
contig_1616	4
contig_1617	4
contig_1618	19
contig_1619	11
contig_162	12
contig_1620	4
contig_1621	0
contig_1622	5
contig_1623	5
contig_1624	12
contig_1625	2
contig_1626	8
contig_1627	5
contig_1628	1
contig_1629	10
contig_163	7
contig_1630	12
contig_1631	19
contig_1632	15
contig_1633	11
contig_1634	0
contig_1635	18
contig_1637	5
contig_1638	13
contig_1639	1
contig_164	6
contig_1640	11
contig_1641	16
contig_1642	14
contig_1643	16
contig_1644	4
contig_1645	1
contig_1646	17
contig_1647	13
contig_1648	14
contig_1649	18
contig_165	18
contig_1650	5
contig_1651	11
contig_1652	13
contig_1653	5
contig_1654	9
contig_1655	3
contig_1656	17
contig_1657	13
contig_1658	14
contig_1659	3
contig_166	7
contig_1660	19
contig_1661	19
contig_1662	18
contig_1663	5
contig_1664	1
contig_1665	12
contig_1666	10
contig_1667	13
contig_1668	3
contig_1669	5
contig_167	10
contig_1670	13
contig_1671	13
contig_1673	5
contig_1674	2
contig_1675	11
contig_1676	0
contig_1677	12
contig_1678	14
contig_1679	5
contig_168	5
contig_1680	14
contig_1681	4
contig_1682	16
contig_1683	3
contig_1684	3
contig_1685	4
contig_1686	11
contig_1687	5
contig_1688	4
contig_1689	14
contig_169	5
contig_1690	2
contig_1691	19
contig_1692	19
contig_1693	5
contig_1694	2
contig_1695	8
contig_1696	5
contig_1697	11
contig_1698	10
contig_1699	14
contig_17	2
contig_170	3
contig_1700	5
contig_1701	10
contig_1702	6
contig_1703	11
contig_1704	19
contig_1705	1
contig_1706	4
contig_1707	19
contig_1708	5
contig_1709	1
contig_171	2
contig_1710	14
contig_1711	13
contig_1713	6
contig_1714	3
contig_1715	3
contig_1716	14
contig_1717	14
contig_1718	1
contig_1719	14
contig_172	12
contig_1720	1
contig_1721	17
contig_1722	10
contig_1723	14
contig_1724	14
contig_1725	17
contig_1726	3
contig_1727	16
contig_1728	13
contig_1729	1
contig_173	15
contig_1730	11
contig_1731	4
contig_1732	10
contig_1733	18
contig_1734	19
contig_1735	14
contig_1736	2
contig_1737	6
contig_1738	7
contig_1739	6
contig_174	16
contig_1740	17
contig_1741	16
contig_1742	12
contig_1743	7
contig_1744	12
contig_1745	19
contig_1746	11
contig_1747	5
contig_1748	5
contig_1749	18
contig_175	14
contig_1750	19
contig_1751	13
contig_1752	2
contig_1753	2
contig_1754	1
contig_1755	2
contig_1756	1
contig_1757	18
contig_1758	1
contig_1759	8
contig_176	5
contig_1760	1
contig_1761	19
contig_1762	13
contig_1763	14
contig_1764	3
contig_1765	5
contig_1766	18
contig_1767	11
contig_1768	12
contig_1769	2
contig_177	5
contig_1770	8
contig_1771	5
contig_1772	0
contig_1773	19
contig_1774	2
contig_1775	13
contig_1776	14
contig_1777	7
contig_1778	12
contig_1779	2
contig_178	13
contig_1780	5
contig_1781	5
contig_1782	15
contig_1783	7
contig_1784	11
contig_1785	11
contig_1786	7
contig_1787	4
contig_1788	18
contig_1789	1
contig_179	14
contig_1790	11
contig_1791	14
contig_1792	6
contig_1793	5
contig_1794	12
contig_1795	5
contig_1796	19
contig_1797	6
contig_1798	2
contig_1799	12
contig_18	10
contig_180	2
contig_1800	12
contig_1801	1
contig_1802	2
contig_1803	0
contig_1804	1
contig_1805	1
contig_1806	5
contig_1807	1
contig_1808	18
contig_1809	5
contig_181	16
contig_1810	18
contig_1811	5
contig_1812	12
contig_1813	5
contig_1814	10
contig_1815	5
contig_1816	1
contig_1817	13
contig_1818	14
contig_1819	4
contig_182	4
contig_1820	2
contig_1821	5
contig_1822	18
contig_1823	1
contig_1824	19
contig_1825	4
contig_1826	5
contig_1827	2
contig_1828	11
contig_1829	5
contig_183	14
contig_1830	3
contig_1831	4
contig_1832	12
contig_1833	11
contig_1834	0
contig_1835	5
contig_1836	3
contig_1837	7
contig_1838	7
contig_1839	13
contig_184	3
contig_1840	2
contig_1841	4
contig_1842	1
contig_1843	3
contig_1844	1
contig_1845	11
contig_1846	12
contig_1847	12
contig_1848	6
contig_1849	4
contig_185	14
contig_1850	7
contig_1851	4
contig_1852	11
contig_1853	2
contig_1854	7
contig_1855	19
contig_1856	14
contig_1857	14
contig_1858	2
contig_1859	11
contig_186	13
contig_1860	11
contig_1861	5
contig_1862	11
contig_1863	11
contig_1864	1
contig_1865	15
contig_1866	13
contig_1867	4
contig_1868	19
contig_1869	3
contig_187	3
contig_1870	14
contig_1872	11
contig_1873	14
contig_1874	14
contig_1875	2
contig_1876	6
contig_1877	5
contig_1878	14
contig_1879	13
contig_188	4
contig_1880	14
contig_1881	13
contig_1882	5
contig_1883	18
contig_1884	5
contig_1885	12
contig_1886	4
contig_1887	0
contig_1888	11
contig_1889	3
contig_189	13
contig_1890	17
contig_1891	5
contig_1892	5
contig_1893	12
contig_1894	2
contig_1895	18
contig_1896	16
contig_1897	12
contig_1898	12
contig_1899	8
contig_19	6
contig_190	14
contig_1900	7
contig_1901	5
contig_1902	0
contig_1904	3
contig_1905	19
contig_1906	8
contig_1907	1
contig_1908	14
contig_1909	2
contig_191	5
contig_1910	14
contig_1911	17
contig_1912	17
contig_1913	12
contig_1914	4
contig_1915	4
contig_1916	14
contig_1917	4
contig_1918	2
contig_1919	19
contig_192	8
contig_1920	6
contig_1921	14
contig_1922	18
contig_1923	1
contig_1924	3
contig_1925	10
contig_1926	11
contig_1927	4
contig_1928	7
contig_1929	19
contig_193	13
contig_1930	14
contig_1931	13
contig_1932	13
contig_1933	14
contig_1934	6
contig_1935	19
contig_1936	2
contig_1937	4
contig_1938	5
contig_1939	12
contig_194	11
contig_1940	5
contig_1941	14
contig_1942	19
contig_1943	0
contig_1944	5
contig_1945	10
contig_1946	5
contig_1947	4
contig_1948	4
contig_1949	18
contig_195	19
contig_1950	4
contig_1951	12
contig_1953	1
contig_1954	5
contig_1955	19
contig_1956	0
contig_1957	19
contig_1958	1
contig_1959	11
contig_196	5
contig_1960	1
contig_1961	3
contig_1962	11
contig_1963	14
contig_1964	14
contig_1965	11
contig_1966	2
contig_1967	12
contig_1968	1
contig_1969	17
contig_197	18
contig_1970	2
contig_1971	5
contig_1973	3
contig_1974	19
contig_1975	11
contig_1976	2
contig_1977	1
contig_1978	11
contig_1979	5
contig_198	10
contig_1980	13
contig_1981	12
contig_1982	14
contig_1983	13
contig_1984	4
contig_1985	11
contig_1986	3
contig_1987	19
contig_1988	14
contig_1989	1
contig_199	1
contig_1990	11
contig_1991	13
contig_1992	11
contig_1993	14
contig_1994	11
contig_1995	0
contig_1996	7
contig_1997	18
contig_1998	3
contig_2	0
contig_20	13
contig_200	4
contig_2000	12
contig_2001	16
contig_2002	14
contig_2003	0
contig_2004	8
contig_2005	12
contig_2006	16
contig_2007	5
contig_2008	3
contig_2009	1
contig_201	16
contig_2010	10
contig_2011	1
contig_2012	15
contig_2013	10
contig_2014	2
contig_2015	19
contig_2016	12
contig_2017	13
contig_2018	1
contig_2019	4
contig_202	19
contig_2020	0
contig_2021	14
contig_2022	19
contig_2023	19
contig_2024	6
contig_2025	4
contig_2026	14
contig_2027	5
contig_2028	18
contig_2029	11
contig_203	3
contig_2030	11
contig_2031	2
contig_2032	19
contig_2033	4
contig_2034	4
contig_2035	12
contig_2036	5
contig_2037	12
contig_2038	17
contig_2039	10
contig_204	4
contig_2040	3
contig_2041	6
contig_2042	10
contig_2043	11
contig_2044	11
contig_2045	19
contig_2046	2
contig_2047	10
contig_2048	18
contig_2049	3
contig_205	11
contig_2050	12
contig_2051	19
contig_2052	4
contig_2053	19
contig_2054	3
contig_2055	1
contig_2056	14
contig_2057	19
contig_2058	19
contig_2059	14
contig_206	4
contig_2060	10
contig_2061	14
contig_2062	18
contig_2063	4
contig_2064	4
contig_2065	6
contig_2066	14
contig_2067	8
contig_2068	1
contig_2069	0
contig_207	5
contig_2070	3
contig_2071	0
contig_2072	2
contig_2073	18
contig_2074	2
contig_2075	3
contig_2076	6
contig_2077	15
contig_2078	11
contig_2079	12
contig_208	18
contig_2080	0
contig_2081	14
contig_2082	3
contig_2083	1
contig_2084	6
contig_2085	1
contig_2086	2
contig_2087	16
contig_2088	13
contig_2089	14
contig_209	14
contig_2090	14
contig_2091	11
contig_2092	19
contig_2093	6
contig_2094	11
contig_2095	19
contig_2096	11
contig_2097	4
contig_2098	19
contig_2099	4
contig_21	1
contig_210	17
contig_2100	8
contig_2101	13
contig_2102	11
contig_2103	1
contig_2104	1
contig_2105	3
contig_2106	14
contig_2107	5
contig_2108	11
contig_2109	18
contig_211	3
contig_2110	2
contig_2111	3
contig_2112	19
contig_2113	1
contig_2114	11
contig_2115	18
contig_2116	5
contig_2117	11
contig_2118	7
contig_2119	17
contig_212	5
contig_2120	12
contig_2121	14
contig_2122	3
contig_2123	14
contig_2124	1
contig_2125	3
contig_2126	19
contig_2127	14
contig_2128	18
contig_2129	18
contig_213	5
contig_2130	1
contig_2131	2
contig_2132	3
contig_2133	13
contig_2134	5
contig_2135	14
contig_2136	11
contig_2137	19
contig_2138	2
contig_2139	13
contig_214	13
contig_2140	11
contig_2141	0
contig_2142	4
contig_2143	11
contig_2144	2
contig_2145	3
contig_2146	0
contig_2147	12
contig_2148	14
contig_2149	14
contig_215	19
contig_2150	2
contig_2151	2
contig_2152	1
contig_2153	13
contig_2154	12
contig_2155	11
contig_2156	12
contig_2157	14
contig_2158	12
contig_2159	4
contig_216	12
contig_2160	7
contig_2161	11
contig_2162	14
contig_2163	14
contig_2164	1
contig_2165	13
contig_2166	4
contig_2167	4
contig_2168	5
contig_2169	2
contig_217	0
contig_2170	1
contig_2171	4
contig_2172	7
contig_2173	13
contig_2174	14
contig_2175	19
contig_2176	1
contig_2177	14
contig_2178	5
contig_2179	5
contig_218	7
contig_2180	3
contig_2181	19
contig_2182	11
contig_2183	15
contig_2184	5
contig_2185	14
contig_2186	4
contig_2187	1
contig_2188	5
contig_2189	14
contig_219	5
contig_2190	0
contig_2191	3
contig_2192	19
contig_2193	10
contig_2194	18
contig_2195	4
contig_2196	19
contig_2197	10
contig_2198	4
contig_2199	3
contig_22	14
contig_220	18
contig_2200	11
contig_2201	18
contig_2202	11
contig_2203	11
contig_2204	5
contig_2205	4
contig_2206	1
contig_2207	11
contig_2208	1
contig_2209	0
contig_221	3
contig_2210	14
contig_2211	12
contig_2212	4
contig_2213	13
contig_2214	10
contig_2215	3
contig_2216	2
contig_2217	12
contig_2218	12
contig_2219	0
contig_222	10
contig_2220	2
contig_2221	14
contig_2222	6
contig_2223	1
contig_2224	7
contig_2225	5
contig_2226	18
contig_2227	17
contig_2228	1
contig_2229	13
contig_223	19
contig_2230	11
contig_2231	5
contig_2232	14
contig_2233	3
contig_2234	12
contig_2235	8
contig_2236	19
contig_2237	10
contig_2238	13
contig_2239	3
contig_224	19
contig_2240	1
contig_2241	5
contig_2242	11
contig_2243	0
contig_2244	7
contig_2245	14
contig_2246	12
contig_2247	11
contig_2248	13
contig_2249	11
contig_225	14
contig_2250	12
contig_2251	12
contig_2252	2
contig_2253	3
contig_2254	4
contig_2255	11
contig_2256	18
contig_2258	1
contig_2259	15
contig_226	1
contig_2260	3
contig_2261	6
contig_2262	2
contig_2263	8
contig_2264	14
contig_2265	1
contig_2266	2
contig_2267	2
contig_2268	0
contig_2269	11
contig_227	5
contig_2270	14
contig_2271	19
contig_2272	14
contig_2273	16
contig_2274	15
contig_2275	1
contig_2276	19
contig_2277	3
contig_2278	4
contig_2279	10
contig_228	3
contig_2280	5
contig_2281	3
contig_2282	12
contig_2283	10
contig_2284	18
contig_2285	3
contig_2286	5
contig_2287	13
contig_2288	12
contig_2289	12
contig_229	11
contig_2290	19
contig_2291	4
contig_2292	13
contig_2293	4
contig_2294	5
contig_2295	2
contig_2296	5
contig_2297	8
contig_2298	17
contig_2299	7
contig_23	11
contig_230	3
contig_2300	0
contig_2301	6
contig_2302	12
contig_2303	11
contig_2304	2
contig_2305	11
contig_2306	18
contig_2307	5
contig_2308	2
contig_2309	8
contig_231	11
contig_2310	10
contig_232	2
contig_233	8
contig_234	10
contig_235	6
contig_236	6
contig_237	4
contig_238	7
contig_239	0
contig_24	1
contig_240	19
contig_241	17
contig_242	5
contig_243	18
contig_244	1
contig_245	0
contig_246	17
contig_247	5
contig_248	2
contig_249	3
contig_25	7
contig_250	1
contig_251	19
contig_252	10
contig_253	14
contig_254	2
contig_255	7
contig_256	8
contig_257	7
contig_258	2
contig_259	1
contig_26	5
contig_260	7
contig_261	18
contig_262	17
contig_263	2
contig_264	18
contig_265	4
contig_266	13
contig_267	7
contig_268	19
contig_269	11
contig_27	2
contig_270	10
contig_271	16
contig_272	19
contig_273	16
contig_274	9
contig_275	8
contig_276	5
contig_277	19
contig_278	2
contig_279	10
contig_28	14
contig_280	10
contig_281	19
contig_282	14
contig_283	1
contig_284	4
contig_285	2
contig_286	2
contig_287	14
contig_288	3
contig_289	13
contig_29	4
contig_290	14
contig_291	13
contig_292	19
contig_293	2
contig_294	13
contig_295	14
contig_296	4
contig_297	14
contig_298	19
contig_299	3
contig_3	1
contig_30	12
contig_300	12
contig_301	12
contig_302	10
contig_303	19
contig_304	13
contig_305	4
contig_306	7
contig_307	19
contig_308	11
contig_309	5
contig_31	7
contig_310	4
contig_311	3
contig_312	10
contig_313	7
contig_314	10
contig_315	13
contig_316	3
contig_317	19
contig_318	19
contig_319	5
contig_32	5
contig_320	1
contig_321	5
contig_322	18
contig_323	16
contig_324	2
contig_325	4
contig_326	11
contig_327	5
contig_328	3
contig_329	3
contig_33	6
contig_330	14
contig_331	14
contig_332	11
contig_333	10
contig_334	4
contig_335	4
contig_336	19
contig_337	18
contig_338	3
contig_339	19
contig_34	0
contig_340	19
contig_341	4
contig_342	2
contig_343	5
contig_344	5
contig_345	18
contig_346	19
contig_347	4
contig_348	14
contig_349	2
contig_35	11
contig_351	5
contig_352	19
contig_353	4
contig_354	19
contig_355	13
contig_356	4
contig_357	5
contig_358	1
contig_359	10
contig_36	5
contig_360	5
contig_361	1
contig_362	12
contig_363	1
contig_364	4
contig_365	6
contig_366	12
contig_367	2
contig_368	11
contig_369	0
contig_37	12
contig_370	0
contig_371	1
contig_372	7
contig_373	2
contig_374	12
contig_375	14
contig_376	11
contig_377	14
contig_378	10
contig_379	3
contig_38	13
contig_380	18
contig_381	14
contig_382	7
contig_383	5
contig_384	10
contig_385	10
contig_386	3
contig_387	4
contig_388	12
contig_389	14
contig_39	1
contig_390	12
contig_391	19
contig_392	2
contig_393	10
contig_394	10
contig_395	10
contig_396	10
contig_397	19
contig_398	4
contig_399	11
contig_4	3
contig_40	19
contig_400	3
contig_401	4
contig_402	4
contig_403	14
contig_404	5
contig_405	11
contig_406	19
contig_407	14
contig_408	14
contig_409	3
contig_41	3
contig_410	1
contig_411	4
contig_412	0
contig_413	11
contig_414	1
contig_415	12
contig_416	11
contig_417	3
contig_418	4
contig_419	2
contig_42	0
contig_420	18
contig_421	5
contig_422	11
contig_423	11
contig_424	2
contig_425	3
contig_426	11
contig_427	14
contig_428	12
contig_429	1
contig_43	18
contig_430	5
contig_431	13
contig_432	1
contig_433	2
contig_434	0
contig_435	4
contig_436	1
contig_437	14
contig_438	11
contig_439	1
contig_44	5
contig_440	14
contig_441	2
contig_442	4
contig_443	11
contig_444	7
contig_445	11
contig_446	5
contig_447	14
contig_448	4
contig_449	1
contig_45	19
contig_450	2
contig_451	2
contig_452	1
contig_453	11
contig_454	11
contig_455	11
contig_456	13
contig_457	2
contig_458	1
contig_459	2
contig_46	12
contig_460	16
contig_461	7
contig_462	18
contig_463	1
contig_464	18
contig_465	3
contig_466	6
contig_467	10
contig_468	18
contig_469	7
contig_47	6
contig_470	6
contig_471	6
contig_472	11
contig_473	1
contig_474	2
contig_475	19
contig_476	4
contig_477	2
contig_478	19
contig_479	2
contig_48	14
contig_480	1
contig_481	19
contig_482	13
contig_483	10
contig_484	14
contig_485	11
contig_486	12
contig_487	5
contig_488	5
contig_489	0
contig_49	18
contig_490	1
contig_491	11
contig_492	5
contig_493	2
contig_494	1
contig_495	16
contig_496	19
contig_497	19
contig_498	16
contig_499	14
contig_5	13
contig_50	10
contig_500	12
contig_501	5
contig_502	5
contig_503	18
contig_504	4
contig_505	2
contig_506	1
contig_507	14
contig_508	2
contig_509	19
contig_51	4
contig_510	4
contig_511	11
contig_512	13
contig_513	3
contig_514	1
contig_515	3
contig_516	5
contig_517	12
contig_518	5
contig_519	10
contig_52	16
contig_520	13
contig_521	1
contig_522	11
contig_523	1
contig_524	12
contig_525	19
contig_526	5
contig_527	3
contig_529	18
contig_53	3
contig_530	2
contig_531	4
contig_532	11
contig_533	2
contig_534	16
contig_535	19
contig_536	6
contig_537	13
contig_538	9
contig_539	4
contig_54	10
contig_540	4
contig_541	4
contig_542	11
contig_543	14
contig_544	5
contig_545	15
contig_546	10
contig_547	7
contig_548	8
contig_549	12
contig_55	1
contig_550	1
contig_551	11
contig_552	19
contig_553	11
contig_554	3
contig_555	1
contig_556	11
contig_557	2
contig_558	15
contig_559	11
contig_56	18
contig_560	2
contig_561	12
contig_562	4
contig_563	18
contig_564	13
contig_565	0
contig_566	11
contig_567	4
contig_568	13
contig_57	13
contig_570	2
contig_571	14
contig_572	19
